sample,task,n_contigs,precision,recall,f1,accuracy,auroc
robertson-benchmark_easb-SAMN16357574-u,plasmid,86,1.0,0.96875,0.9841269841269841,0.9883720930232558,1.0
robertson-benchmark_easb-SAMN16357574-u,chromosome,86,0.9166666666666666,1.0,0.9565217391304348,0.9418604651162791,1.0
robertson-benchmark_ebug-SAMN16357569-s,plasmid,185,0.9473684210526315,0.6923076923076923,0.8,0.9513513513513514,0.941944847605225
robertson-benchmark_ebug-SAMN16357569-s,chromosome,185,0.9298245614035088,1.0,0.9636363636363636,0.9351351351351351,0.9400096758587324
robertson-benchmark_ebug-SAMN16357569-u,plasmid,80,1.0,0.7037037037037037,0.8260869565217391,0.9,0.9902166317260657
robertson-benchmark_ebug-SAMN16357569-u,chromosome,80,0.726027397260274,1.0,0.8412698412698413,0.75,0.9909154437456325
robertson-benchmark_ecan-SAMN16357570-s,plasmid,41,0.0,0.0,0.0,0.975609756097561,
robertson-benchmark_ecan-SAMN16357570-s,chromosome,41,1.0,1.0,1.0,1.0,
robertson-benchmark_ecan-SAMN16357570-u,plasmid,54,0.0,0.0,0.0,1.0,
robertson-benchmark_ecan-SAMN16357570-u,chromosome,54,1.0,1.0,1.0,1.0,
robertson-benchmark_eclo-SAMN02934530-s,plasmid,155,0.8333333333333334,0.2702702702702703,0.40816326530612246,0.8129032258064516,0.8950984883188273
robertson-benchmark_eclo-SAMN02934530-s,chromosome,155,0.847682119205298,1.0,0.9175627240143369,0.8516129032258064,0.8038194444444444
robertson-benchmark_eclo-SAMN02934530-u,plasmid,121,0.6,0.5217391304347826,0.5581395348837209,0.8429752066115702,0.8828748890860691
robertson-benchmark_eclo-SAMN02934530-u,chromosome,121,0.8938053097345132,0.9619047619047619,0.926605504587156,0.8677685950413223,0.8767857142857143
robertson-benchmark_eclo-SAMN16357573-s,plasmid,212,0.6842105263157895,0.28888888888888886,0.40625,0.8207547169811321,0.8634730538922155
robertson-benchmark_eclo-SAMN16357573-s,chromosome,212,0.9138755980861244,1.0,0.955,0.9150943396226415,0.8638743455497382
robertson-benchmark_eclo-SAMN16357573-u,plasmid,190,0.96,0.43636363636363634,0.6,0.8315789473684211,0.9151515151515152
robertson-benchmark_eclo-SAMN16357573-u,chromosome,190,0.9180327868852459,0.9882352941176471,0.9518413597733711,0.9105263157894737,0.8847058823529411
robertson-benchmark_ecol-SAMD00056131-s,plasmid,225,0.45098039215686275,0.7666666666666667,0.5679012345679012,0.8444444444444444,0.8006837606837609
robertson-benchmark_ecol-SAMD00056131-s,chromosome,225,0.9633507853403142,0.9246231155778895,0.9435897435897436,0.9022222222222223,0.7636258214147662
robertson-benchmark_ecol-SAMD00056131-u,plasmid,236,0.35365853658536583,1.0,0.5225225225225225,0.7754237288135594,1.0
robertson-benchmark_ecol-SAMD00056131-u,chromosome,236,1.0,0.8976744186046511,0.946078431372549,0.9067796610169492,0.9997785160575857
robertson-benchmark_ecol-SAMN02991226-s,plasmid,137,0.625,0.2112676056338028,0.3157894736842105,0.5255474452554745,0.6796841655996586
robertson-benchmark_ecol-SAMN02991226-s,chromosome,137,0.4789915966386555,0.8636363636363636,0.6162162162162163,0.48175182481751827,0.6606914212548015
robertson-benchmark_ecol-SAMN02991226-u,plasmid,127,0.5714285714285714,0.19047619047619047,0.2857142857142857,0.5275590551181102,0.5354662698412699
robertson-benchmark_ecol-SAMN02991226-u,chromosome,127,0.543859649122807,0.9538461538461539,0.6927374301675978,0.5669291338582677,0.5498759305210918
robertson-benchmark_ecol-SAMN04014847-s,plasmid,259,0.7962962962962963,0.7818181818181819,0.7889908256880734,0.9111969111969112,0.9565062388591801
robertson-benchmark_ecol-SAMN04014847-s,chromosome,259,0.9285714285714286,0.9629629629629629,0.9454545454545454,0.9073359073359073,0.9474590869939706
robertson-benchmark_ecol-SAMN04014847-u,plasmid,286,0.8070175438596491,0.7666666666666667,0.7863247863247863,0.9125874125874126,0.9470501474926253
robertson-benchmark_ecol-SAMN04014847-u,chromosome,286,0.9395161290322581,0.9395161290322581,0.9395161290322581,0.8951048951048951,0.9438667232597623
robertson-benchmark_ecol-SAMN04014852-s,plasmid,203,0.3,0.058823529411764705,0.09836065573770492,0.729064039408867,0.8262383900928794
robertson-benchmark_ecol-SAMN04014852-s,chromosome,203,0.8102564102564103,0.9634146341463414,0.8802228412256268,0.7881773399014779,0.8195747342088804
robertson-benchmark_ecol-SAMN04014852-u,plasmid,215,0.7916666666666666,0.4691358024691358,0.5891472868217055,0.7534883720930232,0.7679196609544867
robertson-benchmark_ecol-SAMN04014852-u,chromosome,215,0.8641304347826086,0.9085714285714286,0.8857938718662952,0.8093023255813954,0.7791428571428572
robertson-benchmark_ecol-SAMN04014855-s,plasmid,170,0.5384615384615384,0.56,0.5490196078431373,0.8647058823529412,0.848551724137931
robertson-benchmark_ecol-SAMN04014855-s,chromosome,170,0.9328859060402684,0.9391891891891891,0.936026936026936,0.888235294117647,0.8817567567567567
robertson-benchmark_ecol-SAMN04014855-u,plasmid,148,0.8333333333333334,0.425531914893617,0.5633802816901409,0.7905405405405406,0.7328839266905415
robertson-benchmark_ecol-SAMN04014855-u,chromosome,148,0.9104477611940298,0.976,0.9420849420849421,0.8986486486486487,0.8946086956521739
robertson-benchmark_ecol-SAMN04014856-s,plasmid,293,0.5625,0.11392405063291139,0.18947368421052632,0.7372013651877133,0.5076895776647344
robertson-benchmark_ecol-SAMN04014856-s,chromosome,293,0.7386759581881533,0.986046511627907,0.8446215139442231,0.7337883959044369,0.3675611210494931
robertson-benchmark_ecol-SAMN04014856-u,plasmid,295,0.7575757575757576,0.3048780487804878,0.43478260869565216,0.7796610169491526,0.6770869117141876
robertson-benchmark_ecol-SAMN04014856-u,chromosome,295,0.7678571428571429,1.0,0.8686868686868687,0.7796610169491526,0.7004069767441861
robertson-benchmark_ecol-SAMN04014858-s,plasmid,142,0.5384615384615384,1.0,0.7,0.9154929577464789,0.9977678571428571
robertson-benchmark_ecol-SAMN04014858-s,chromosome,142,0.9917355371900827,0.9230769230769231,0.9561752988047809,0.9225352112676056,0.9666666666666667
robertson-benchmark_ecol-SAMN04014858-u,plasmid,218,0.3888888888888889,0.9333333333333333,0.5490196078431373,0.8944954128440367,0.9825944170771758
robertson-benchmark_ecol-SAMN04014858-u,chromosome,218,0.9847715736040609,0.9326923076923077,0.9580246913580247,0.9220183486238532,0.9692307692307692
robertson-benchmark_ecol-SAMN04014860-s,plasmid,123,0.4,1.0,0.5714285714285714,0.9512195121951219,1.0
robertson-benchmark_ecol-SAMN04014860-s,chromosome,123,1.0,0.9915966386554622,0.9957805907172996,0.991869918699187,1.0
robertson-benchmark_ecol-SAMN04014860-u,plasmid,120,0.2,1.0,0.3333333333333333,0.9666666666666667,1.0
robertson-benchmark_ecol-SAMN04014860-u,chromosome,120,1.0,0.9831932773109243,0.9915254237288136,0.9833333333333333,1.0
robertson-benchmark_efae-SAMN03339922-s,plasmid,162,0.8409090909090909,0.5,0.6271186440677966,0.7283950617283951,0.8791461916461916
robertson-benchmark_efae-SAMN03339922-s,chromosome,162,0.8384615384615385,0.923728813559322,0.8790322580645161,0.8148148148148148,0.8869414483821264
robertson-benchmark_efae-SAMN03339922-u,plasmid,131,0.8666666666666667,0.6610169491525424,0.75,0.8015267175572519,0.9103107344632768
robertson-benchmark_efae-SAMN03339922-u,chromosome,131,0.8348623853211009,0.978494623655914,0.900990099009901,0.8473282442748091,0.8902093944538767
robertson-benchmark_efae-SAMN06173336-s,plasmid,173,1.0,0.041666666666666664,0.08,0.8670520231213873,0.6909955257270695
robertson-benchmark_efae-SAMN06173336-s,chromosome,173,0.9248554913294798,1.0,0.960960960960961,0.9248554913294798,0.7774038461538462
robertson-benchmark_efae-SAMN06173336-u,plasmid,68,1.0,0.06666666666666667,0.125,0.7941176470588235,0.8566037735849057
robertson-benchmark_efae-SAMN06173336-u,chromosome,68,0.8529411764705882,1.0,0.9206349206349206,0.8529411764705882,0.8672413793103448
robertson-benchmark_ehor-SAMN02713646-s,plasmid,27,1.0,0.7692307692307693,0.8695652173913043,0.8888888888888888,0.9010989010989011
robertson-benchmark_ehor-SAMN02713646-s,chromosome,27,0.8235294117647058,1.0,0.9032258064516129,0.8888888888888888,0.8956043956043955
robertson-benchmark_ehor-SAMN02713646-u,plasmid,13,1.0,0.6666666666666666,0.8,0.8461538461538461,0.9761904761904763
robertson-benchmark_ehor-SAMN02713646-u,chromosome,13,0.7777777777777778,1.0,0.875,0.8461538461538461,0.9761904761904763
robertson-benchmark_ehor-SAMN02713683-s,plasmid,21,1.0,0.7692307692307693,0.8695652173913043,0.8571428571428571,1.0
robertson-benchmark_ehor-SAMN02713683-s,chromosome,21,0.7272727272727273,1.0,0.8421052631578947,0.8571428571428571,1.0
robertson-benchmark_ehor-SAMN02713683-u,plasmid,14,1.0,0.9,0.9473684210526315,0.9285714285714286,1.0
robertson-benchmark_ehor-SAMN02713683-u,chromosome,14,0.8,1.0,0.8888888888888888,0.9285714285714286,1.0
robertson-benchmark_ehor-SAMN03733769-s,plasmid,99,0.6,0.6,0.6,0.9191919191919192,0.9
robertson-benchmark_ehor-SAMN03733769-s,chromosome,99,0.9574468085106383,1.0,0.9782608695652174,0.9595959595959596,0.9407407407407408
robertson-benchmark_ehor-SAMN03733769-u,plasmid,62,0.8,0.23529411764705882,0.36363636363636365,0.7741935483870968,0.8627450980392157
robertson-benchmark_ehor-SAMN03733769-u,chromosome,62,0.7704918032786885,1.0,0.8703703703703703,0.7741935483870968,0.8808510638297873
robertson-benchmark_ehor-SAMN11056357-s,plasmid,39,0.0,0.0,0.0,1.0,
robertson-benchmark_ehor-SAMN11056357-s,chromosome,39,1.0,1.0,1.0,1.0,
robertson-benchmark_ehor-SAMN11056357-u,plasmid,30,0.0,0.0,0.0,1.0,
robertson-benchmark_ehor-SAMN11056357-u,chromosome,30,1.0,1.0,1.0,1.0,
robertson-benchmark_ehor-SAMN16357247-s,plasmid,57,0.0,0.0,0.0,1.0,
robertson-benchmark_ehor-SAMN16357247-s,chromosome,57,1.0,1.0,1.0,1.0,
robertson-benchmark_ehor-SAMN16357247-u,plasmid,57,0.0,0.0,0.0,1.0,
robertson-benchmark_ehor-SAMN16357247-u,chromosome,57,1.0,1.0,1.0,1.0,
robertson-benchmark_ehor-SAMN16357576-s,plasmid,70,0.0,0.0,0.0,1.0,
robertson-benchmark_ehor-SAMN16357576-s,chromosome,70,1.0,1.0,1.0,1.0,
robertson-benchmark_ehor-SAMN16357576-u,plasmid,56,0.0,0.0,0.0,1.0,
robertson-benchmark_ehor-SAMN16357576-u,chromosome,56,1.0,1.0,1.0,1.0,
robertson-benchmark_ehor-SAMN16357577-s,plasmid,92,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_ehor-SAMN16357577-s,chromosome,92,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_ehor-SAMN16357577-u,plasmid,66,0.5,1.0,0.6666666666666666,0.9848484848484849,1.0
robertson-benchmark_ehor-SAMN16357577-u,chromosome,66,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_erog-SAMN10163217-s,plasmid,82,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.8292682926829268,0.9083333333333333
robertson-benchmark_erog-SAMN10163217-s,chromosome,82,0.9682539682539683,0.953125,0.9606299212598425,0.9390243902439024,0.9782986111111112
robertson-benchmark_erog-SAMN10163217-u,plasmid,75,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.84,0.9531024531024532
robertson-benchmark_erog-SAMN10163217-u,chromosome,75,0.9347826086956522,0.86,0.8958333333333334,0.8666666666666667,0.9712
robertson-benchmark_erog-SAMN16357572-s,plasmid,98,0.4375,0.4117647058823529,0.42424242424242425,0.8061224489795918,0.6107480029048656
robertson-benchmark_erog-SAMN16357572-s,chromosome,98,0.8666666666666667,0.9629629629629629,0.9122807017543859,0.8469387755102041,0.6368917937545389
robertson-benchmark_erog-SAMN16357572-u,plasmid,91,1.0,0.7391304347826086,0.85,0.9340659340659341,0.9629156010230178
robertson-benchmark_erog-SAMN16357572-u,chromosome,91,0.8717948717948718,1.0,0.9315068493150684,0.8901098901098901,0.9750639386189258
robertson-benchmark_exxx-SAMN03996308-s,plasmid,44,0.0,0.0,0.0,0.9545454545454546,0.7142857142857143
robertson-benchmark_exxx-SAMN03996308-s,chromosome,44,0.9545454545454546,1.0,0.9767441860465116,0.9545454545454546,0.8095238095238095
robertson-benchmark_exxx-SAMN03996308-u,plasmid,25,0.0,0.0,0.0,0.52,0.5955882352941176
robertson-benchmark_exxx-SAMN03996308-u,chromosome,25,0.6363636363636364,0.8235294117647058,0.717948717948718,0.56,0.6617647058823529
robertson-benchmark_kpne-SAMEA3357010-s,plasmid,70,1.0,0.8461538461538461,0.9166666666666666,0.9714285714285714,1.0
robertson-benchmark_kpne-SAMEA3357010-s,chromosome,70,0.9516129032258065,1.0,0.9752066115702479,0.9571428571428572,1.0
robertson-benchmark_kpne-SAMEA3357010-u,plasmid,80,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.9,0.9821937321937322
robertson-benchmark_kpne-SAMEA3357010-u,chromosome,80,0.7857142857142857,1.0,0.88,0.8125,0.9723636363636363
robertson-benchmark_kpne-SAMEA3357043-s,plasmid,66,1.0,0.7692307692307693,0.8695652173913043,0.9545454545454546,0.9767779390420901
robertson-benchmark_kpne-SAMEA3357043-s,chromosome,66,0.9166666666666666,1.0,0.9565217391304348,0.9242424242424242,0.9917355371900827
robertson-benchmark_kpne-SAMEA3357043-u,plasmid,86,0.9047619047619048,0.76,0.8260869565217391,0.9069767441860465,0.9822950819672132
robertson-benchmark_kpne-SAMEA3357043-u,chromosome,86,0.8378378378378378,1.0,0.9117647058823529,0.8604651162790697,0.9771505376344086
robertson-benchmark_kpne-SAMEA3357077-s,plasmid,181,0.9418604651162791,1.0,0.9700598802395209,0.9723756906077348,0.998641975308642
robertson-benchmark_kpne-SAMEA3357077-s,chromosome,181,0.9826086956521739,0.9186991869918699,0.9495798319327731,0.9337016574585635,0.9827586206896552
robertson-benchmark_kpne-SAMEA3357077-u,plasmid,179,0.96,0.96,0.96,0.9553072625698324,0.9839240506329114
robertson-benchmark_kpne-SAMEA3357077-u,chromosome,179,0.9578947368421052,0.8921568627450981,0.9238578680203046,0.9162011173184358,0.9623121976063153
robertson-benchmark_kpne-SAMEA3357080-s,plasmid,184,0.9529411764705882,0.9529411764705882,0.9529411764705882,0.9565217391304348,0.9918003565062388
robertson-benchmark_kpne-SAMEA3357080-s,chromosome,184,0.9416666666666667,0.9262295081967213,0.9338842975206612,0.9130434782608695,0.9755420412480169
robertson-benchmark_kpne-SAMEA3357080-u,plasmid,173,0.9595959595959596,0.95,0.9547738693467337,0.9479768786127167,0.9816438356164383
robertson-benchmark_kpne-SAMEA3357080-u,chromosome,173,0.8936170212765957,0.8936170212765957,0.8936170212765957,0.884393063583815,0.9571774845138702
robertson-benchmark_kpne-SAMEA3357223-s,plasmid,141,0.4032258064516129,0.9259259259259259,0.5617977528089888,0.723404255319149,0.8664717348927875
robertson-benchmark_kpne-SAMEA3357223-s,chromosome,141,0.9795918367346939,0.732824427480916,0.8384279475982532,0.7375886524822695,0.915267175572519
robertson-benchmark_kpne-SAMEA3357223-u,plasmid,181,0.5357142857142857,1.0,0.6976744186046512,0.7845303867403315,0.9333333333333333
robertson-benchmark_kpne-SAMEA3357223-u,chromosome,181,0.9787234042553191,0.8263473053892215,0.8961038961038961,0.8232044198895028,0.9260051325919589
robertson-benchmark_kpne-SAMEA3357268-s,plasmid,153,0.9772727272727273,0.7049180327868853,0.819047619047619,0.8758169934640523,0.983071988595866
robertson-benchmark_kpne-SAMEA3357268-s,chromosome,153,0.8869565217391304,0.9622641509433962,0.9230769230769231,0.8888888888888888,0.967482938578884
robertson-benchmark_kpne-SAMEA3357268-u,plasmid,155,0.96,0.8780487804878049,0.9171974522292994,0.9161290322580645,0.9863013698630138
robertson-benchmark_kpne-SAMEA3357268-u,chromosome,155,0.8585858585858586,0.9042553191489362,0.8808290155440415,0.8516129032258064,0.9412277642134635
robertson-benchmark_kpne-SAMEA3357272-s,plasmid,160,0.9384615384615385,0.9838709677419355,0.9606299212598425,0.96875,0.9983541803818301
robertson-benchmark_kpne-SAMEA3357272-s,chromosome,160,0.9911504424778761,0.9572649572649573,0.9739130434782609,0.9625,0.9884714768435697
robertson-benchmark_kpne-SAMEA3357272-u,plasmid,154,0.961038961038961,0.9135802469135802,0.9367088607594937,0.935064935064935,0.9871469643159141
robertson-benchmark_kpne-SAMEA3357272-u,chromosome,154,0.8854166666666666,0.8947368421052632,0.8900523560209425,0.8636363636363636,0.9507582515611063
robertson-benchmark_kpne-SAMEA3357328-s,plasmid,73,0.8571428571428571,0.6666666666666666,0.75,0.9452054794520548,0.9444444444444444
robertson-benchmark_kpne-SAMEA3357328-s,chromosome,73,0.9154929577464789,1.0,0.9558823529411765,0.9178082191780822,0.9730769230769231
robertson-benchmark_kpne-SAMEA3357328-u,plasmid,80,1.0,0.25,0.4,0.9625,0.8223684210526315
robertson-benchmark_kpne-SAMEA3357328-u,chromosome,80,0.9746835443037974,1.0,0.9871794871794872,0.975,0.9090909090909091
robertson-benchmark_kpne-SAMN01057614-s,plasmid,20,1.0,0.9090909090909091,0.9523809523809523,0.95,1.0
robertson-benchmark_kpne-SAMN01057614-s,chromosome,20,0.9,1.0,0.9473684210526315,0.95,1.0
robertson-benchmark_kpne-SAMN01057614-u,plasmid,14,1.0,0.6363636363636364,0.7777777777777778,0.7142857142857143,1.0
robertson-benchmark_kpne-SAMN01057614-u,chromosome,14,0.42857142857142855,1.0,0.6,0.7142857142857143,1.0
robertson-benchmark_kpne-SAMN02786856-s,plasmid,11,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_kpne-SAMN02786856-s,chromosome,11,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_kpne-SAMN02786856-u,plasmid,6,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_kpne-SAMN02786856-u,chromosome,6,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_kpne-SAMN03024573-s,plasmid,98,0.9047619047619048,0.95,0.926829268292683,0.9693877551020408,0.9987179487179487
robertson-benchmark_kpne-SAMN03024573-s,chromosome,98,0.9753086419753086,1.0,0.9875,0.9795918367346939,0.9966688874083944
robertson-benchmark_kpne-SAMN03024573-u,plasmid,104,0.8888888888888888,0.9230769230769231,0.9056603773584906,0.9519230769230769,0.9965483234714004
robertson-benchmark_kpne-SAMN03024573-u,chromosome,104,0.975,0.9629629629629629,0.968944099378882,0.9519230769230769,0.9940955448201826
robertson-benchmark_kpne-SAMN03024583-s,plasmid,151,0.8823529411764706,0.6976744186046512,0.7792207792207793,0.8874172185430463,0.9425064599483204
robertson-benchmark_kpne-SAMN03024583-s,chromosome,151,0.9453125,0.983739837398374,0.9641434262948207,0.9403973509933775,0.9631242740998839
robertson-benchmark_kpne-SAMN03024583-u,plasmid,150,0.7894736842105263,0.6923076923076923,0.7377049180327869,0.7866666666666666,0.8390950226244345
robertson-benchmark_kpne-SAMN03024583-u,chromosome,150,0.8990825688073395,0.8828828828828829,0.8909090909090909,0.84,0.927927927927928
robertson-benchmark_kpne-SAMN03996301-s,plasmid,144,0.7857142857142857,0.3333333333333333,0.46808510638297873,0.8263888888888888,0.7319137319137319
robertson-benchmark_kpne-SAMN03996301-s,chromosome,144,0.8646616541353384,1.0,0.9274193548387096,0.875,0.7868065967016491
robertson-benchmark_kpne-SAMN03996301-u,plasmid,114,0.9565217391304348,0.44,0.6027397260273972,0.7456140350877193,0.9509375
robertson-benchmark_kpne-SAMN03996301-u,chromosome,114,0.6938775510204082,1.0,0.8192771084337349,0.7368421052631579,0.9654731457800512
robertson-benchmark_kpne-SAMN07312483-s,plasmid,176,1.0,0.82,0.9010989010989011,0.8977272727272727,0.9601315789473684
robertson-benchmark_kpne-SAMN07312483-s,chromosome,176,0.9065420560747663,0.9603960396039604,0.9326923076923077,0.9204545454545454,0.9743894389438943
robertson-benchmark_kpne-SAMN07312483-u,plasmid,176,0.9259259259259259,0.6410256410256411,0.7575757575757576,0.7272727272727273,0.8575981457337389
robertson-benchmark_kpne-SAMN07312483-u,chromosome,176,0.6694214876033058,0.9529411764705882,0.7864077669902912,0.75,0.8926955397543632
robertson-benchmark_kpne-SAMN07312488-s,plasmid,247,0.8571428571428571,0.43636363636363634,0.5783132530120482,0.7165991902834008,0.583941605839416
robertson-benchmark_kpne-SAMN07312488-s,chromosome,247,0.9852941176470589,0.9757281553398058,0.9804878048780488,0.9676113360323887,0.9798721288183756
robertson-benchmark_kpne-SAMN07312488-u,plasmid,142,0.8088235294117647,0.859375,0.8333333333333334,0.8450704225352113,0.9553285256410257
robertson-benchmark_kpne-SAMN07312488-u,chromosome,142,0.8526315789473684,0.9310344827586207,0.8901098901098901,0.8591549295774648,0.9320794148380355
robertson-benchmark_kpne-SAMN07312490-s,plasmid,132,0.76,0.8636363636363636,0.8085106382978723,0.8636363636363636,0.9336260330578512
robertson-benchmark_kpne-SAMN07312490-s,chromosome,132,0.9494949494949495,0.9038461538461539,0.9261083743842364,0.8863636363636364,0.9543269230769231
robertson-benchmark_kpne-SAMN07312490-u,plasmid,140,0.927536231884058,0.8648648648648649,0.8951048951048951,0.8928571428571429,0.9635544635544635
robertson-benchmark_kpne-SAMN07312490-u,chromosome,140,0.7676767676767676,0.8941176470588236,0.8260869565217391,0.7714285714285715,0.9159358288770053
robertson-benchmark_kpne-SAMN10163190-s,plasmid,98,1.0,0.875,0.9333333333333333,0.9591836734693877,0.9962121212121212
robertson-benchmark_kpne-SAMN10163190-s,chromosome,98,0.9466666666666667,1.0,0.9726027397260274,0.9591836734693877,0.9947835159102765
robertson-benchmark_kpne-SAMN10163190-u,plasmid,94,1.0,0.8837209302325582,0.9382716049382716,0.9468085106382979,0.994984040127679
robertson-benchmark_kpne-SAMN10163190-u,chromosome,94,0.873015873015873,1.0,0.9322033898305084,0.9148936170212766,0.9892773892773893
robertson-benchmark_kpne-SAMN11056344-s,plasmid,94,1.0,0.8529411764705882,0.9206349206349206,0.9468085106382979,0.986764705882353
robertson-benchmark_kpne-SAMN11056344-s,chromosome,94,0.8985507246376812,0.96875,0.9323308270676691,0.9042553191489362,0.9749999999999999
robertson-benchmark_kpne-SAMN11056344-u,plasmid,101,1.0,0.9090909090909091,0.9523809523809523,0.9603960396039604,0.9880382775119616
robertson-benchmark_kpne-SAMN11056344-u,chromosome,101,0.921875,0.9365079365079365,0.9291338582677166,0.9108910891089109,0.9649122807017544
robertson-benchmark_kpne-SAMN11056345-s,plasmid,121,1.0,0.8793103448275862,0.9357798165137615,0.9421487603305785,0.9945265462506842
robertson-benchmark_kpne-SAMN11056345-s,chromosome,121,0.825,0.9850746268656716,0.8979591836734694,0.8760330578512396,0.956882255389718
robertson-benchmark_kpne-SAMN11056345-u,plasmid,106,1.0,0.9841269841269841,0.992,0.9905660377358491,1.0
robertson-benchmark_kpne-SAMN11056345-u,chromosome,106,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.8679245283018868,0.9657754010695188
robertson-benchmark_kpne-SAMN11056346-s,plasmid,119,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9831932773109243,0.9837758112094395
robertson-benchmark_kpne-SAMN11056346-s,chromosome,119,0.9912280701754386,0.9912280701754386,0.9912280701754386,0.9831932773109243,0.9894736842105264
robertson-benchmark_kpne-SAMN11056346-u,plasmid,102,0.35294117647058826,0.8571428571428571,0.5,0.8823529411764706,0.9654135338345864
robertson-benchmark_kpne-SAMN11056346-u,chromosome,102,0.9895833333333334,0.9895833333333334,0.9895833333333334,0.9803921568627451,0.9635416666666667
robertson-benchmark_kpne-SAMN11056490-s,plasmid,112,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.8928571428571429,0.9574829931972789
robertson-benchmark_kpne-SAMN11056490-s,chromosome,112,0.967032967032967,0.9361702127659575,0.9513513513513514,0.9196428571428571,0.9846335697399528
robertson-benchmark_kpne-SAMN11056490-u,plasmid,89,0.8333333333333334,0.6578947368421053,0.7352941176470589,0.797752808988764,0.9509803921568627
robertson-benchmark_kpne-SAMN11056490-u,chromosome,89,0.855072463768116,0.9076923076923077,0.8805970149253731,0.8202247191011236,0.9326923076923077
robertson-benchmark_kpne-SAMN16357245-s,plasmid,49,1.0,0.13333333333333333,0.23529411764705882,0.7346938775510204,0.9470588235294117
robertson-benchmark_kpne-SAMN16357245-s,chromosome,49,0.7872340425531915,1.0,0.8809523809523809,0.7959183673469388,0.9954954954954955
robertson-benchmark_kpne-SAMN16357245-u,plasmid,70,1.0,0.10526315789473684,0.19047619047619047,0.7571428571428571,0.8782249742002064
robertson-benchmark_kpne-SAMN16357245-u,chromosome,70,0.7794117647058824,1.0,0.8760330578512396,0.7857142857142857,0.9411764705882353
